satellite_id,time,r_x,r_y,r_z,v_x,v_y,v_z,applied_thrust_x,applied_thrust_y,applied_thrust_z,leading_link_active,trailing_link_active,solver_status
1,14830.0,-3368867.573442322,-5999321.179455707,0.0,6641.283663451474,-3729.3492406014298,0.0,-0.03123336619355321,0.01818133229553157,0.0,True,True,optimal
1,14840.0,-3302249.683106799,-6036246.327916475,0.0,6682.158346826504,-3655.6050372917925,0.0,-0.031432677084773784,0.01783454005870261,0.0,True,True,optimal
1,14850.0,-3235227.1360032503,-6072431.787000388,0.0,6722.214190523771,-3581.412876076344,0.0,-0.03162813760792105,0.017485563167240047,0.0,True,True,optimal
1,14860.0,-3167808.145156916,-6107873.122545406,0.0,6761.446285629465,-3506.781849416988,0.0,-0.03181972381991969,0.017134444369315483,0.0,True,True,optimal
1,14870.0,-3100000.9721778044,-6142565.991583995,0.0,6799.8498242034875,-3431.7211035662767,0.0,-0.03200741225228073,0.016781226675475217,0.0,True,True,optimal
1,14880.0,-3031813.9262479935,-6176506.1428754255,0.0,6837.4200998688575,-3356.2398374458,0.0,-0.03219117991397646,0.016425953353371305,0.0,True,True,optimal
1,14890.0,-2963255.363103107,-6209689.417426836,0.0,6874.152508388655,-3280.347301518107,0.0,-0.032371004294256954,0.016068667922461064,0.0,True,True,optimal
1,14900.0,-2894333.684008081,-6242111.749002967,0.0,6910.04254823043,-3204.0527966523146,0.0,-0.032546863365407144,0.015709414148676895,0.0,True,True,optimal
1,14910.0,-2825057.3347273483,-6273769.164624536,0.0,6945.0858211179975,-3127.3656729835307,0.0,-0.03271873558544533,0.01534823603906472,0.0,True,True,optimal
1,14920.0,-2755434.804489571,-6304657.785055165,0.0,6979.278032570568,-3050.29532876624,0.0,-0.03288659990076212,0.014985177836393028,0.0,True,True,optimal
1,14930.0,-2685474.624947044,-6334773.825276819,0.0,7012.614992429136,-2972.8512092217898,0.0,-0.03305043574869909,0.01462028401373396,0.0,True,True,optimal
1,14940.0,-2615185.3691298976,-6364113.594953685,0.0,7045.092615370059,-2895.0428053801174,0.0,-0.03321022306006781,0.014253599269015238,0.0,True,True,optimal
1,14950.0,-2544575.65039523,-6392673.498884448,0.0,7076.706921405781,-2816.8796529158644,0.0,-0.03336594226160834,0.013885168519544518,0.0,True,True,optimal
1,14960.0,-2473654.1213712962,-6420450.03744289,0.0,7107.454036372613,-2738.3713309790164,0.0,-0.03351757427838659,0.013515036896507874,0.0,True,True,optimal
1,14970.0,-2402429.4728968865,-6447439.807006779,0.0,7137.330192405536,-2659.5274610202155,0.0,-0.033665100536131067,0.013143249739441119,0.0,True,True,optimal
1,14980.0,-2330910.432956017,-6473639.500374978,0.0,7166.331728399955,-2580.3577056108907,0.0,-0.03380850296350831,0.0127698525906755,0.0,True,True,optimal
